mz,ret,int,mod,kmd,HS_num
413.281617356215,826.279,2450,13.307165836215,-0.308015835156027,841
563.281996483986,606.545,591,13.3171256439859,-0.317976279112486,843
413.292321371146,790.575,2391,13.317869851146,-0.318720533808914,843
313.303431521235,868.181,11706.5,13.322592881235,-0.323443865582817,845
513.292675962729,680.339,1491,13.324611562729,-0.32546267602072,845
613.286996807308,252.362,681,13.325319527308,-0.326170685821126,845
413.302998505662,628.344,883,13.328546985662,-0.329398350329939,848
363.318890445088,858.322,2890,13.341245365088,-0.342097540868508,849
463.319701227402,751.181,1799,13.348443267402,-0.349295902950416,850
613.318347794486,660.805,14301,13.356670514486,-0.357523675552216,851
463.32843327218,873.116,5683,13.35717531218,-0.358028505490267,851
463.329325376102,401.874,810.5,13.358067416102,-0.358920666395647,851
663.323358480183,193.797,620.5,13.3648747601829,-0.365728445297577,854
513.335645229675,802.889,1495,13.367580829675,-0.368434687640729,854
713.341966120679,625.616,789,13.386675960679,-0.387531038351426,856
563.352683147135,828.741,2575,13.3878123071351,-0.388667457391875,856
613.353545854062,848.455,1966,13.391868574062,-0.392723983414044,858
663.359672947745,382.062,10829.5,13.401189227745,-0.40204523245643,859
713.37662078072,793.6565,846.5,13.42133062072,-0.422187911968535,860
663.448274814079,599.733,1314,13.489791094079,-0.490652758259444,861
713.456848267289,879.3065,3665,13.501558107289,0.497579476909209,862
513.480395634715,701.182,282764,13.512331234715,0.486805661346693,863
713.492755075379,979.296,4421,13.537464915379,0.461670375261974,864
613.510558301197,728.531,101518,13.548881021197,0.450253540236986,865
663.516361793125,728.531,2620,13.557878073125,0.441255913619557,866
713.541811627756,886.723,1977,13.586521467756,0.412610689383769,867
763.548288991897,632.43,2022,13.596192391897,0.402939147509869,868
813.545499636658,641.2895,9686,13.5965965966579,0.402534916930222,868
713.557021276929,663.41,794,13.601731116929,0.397400068690217,870
813.552415910848,895.412,4655,13.603512870848,0.395618200961167,870
863.553405628354,987.927,9498.5,13.607696148354,0.39143465624727,872
863.557905346547,681.642,3017,13.612195866547,0.386934650633407,872
963.557149452071,718.116,30992,13.617827092071,0.381303065413363,874
763.577473012446,784.414,1960,13.625376412446,0.37375326282347,875
913.579649016902,888.5895,13323,13.6371330969019,0.361995827405963,876
863.592849693448,894.175,21523,13.647140213448,0.351988071652613,877
913.601242405888,679.037,3534,13.658726485888,0.34040105913607,878
1013.60348516237,795.503,621,13.66735636237,0.331770631418294,879
963.60999427777,881.7745,73216,13.6706719177701,0.328454864236278,879
913.616544656662,795.503,1283,13.674028736662,0.325097830926552,881
1063.63336951686,817.659,2781.5,13.7004342768601,0.298690604067133,882
963.664721656875,854.623,2008.5,13.725399296875,0.27372398940463,883
1113.68763245742,421.675,6206,13.75789077742,0.241230433457304,884
1163.69547182097,794.273,3432,13.7689237009699,0.23019680517632,885
463.786477520458,891.694,1421,13.815219560458,0.183897988527235,886
1013.79057613239,937.362,661,13.85444733239,0.144667710910312,887
1213.7840364364,805.351,644,13.8606818763999,0.138432768667144,888
1063.80264246933,671.222,1128.5,13.8697072293301,0.129406839240119,889
463.935253411098,372.16,714.5,13.963995451098,0.0351125947855735,890
813.942121094885,818.894,5305,13.993218054885,0.0058881243965061,891
713.949498857007,769.635,15932,13.994208697007,0.00489741899707496,891
663.953388055914,703.788,7062,13.994904335914,0.00420173565578352,891
613.956721134422,641.973,7240,13.995043854422,0.00406220823617787,891
563.960600275669,624.254,10211.5,13.995729435669,0.0033765831974506,891
463.968125007977,468.212,5850,13.996867047977,0.00223889822410683,891
513.964934705878,575.218,9760.5,13.996870305878,0.00223564011503186,891
413.972177559496,342.444,8119,13.997726039496,0.00137985183681621,891
363.975575707551,267.375,13397,13.997930627551,0.00117525071362934,891
263.982364066794,210.316,1868,13.998331866794,0.000773985841419744,900
313.989852725885,255.0875,5033,14.009014085885,-0.00990891557933082,901
364.024033727114,199.804,4891,14.046388647114,-0.0472858641188623,902
464.102180253806,829.654,1811,14.130922293806,-0.131824910421244,903
214.137660843701,227.587,3071,14.150435083701,-0.151338946701145,904
264.171104977979,294.84,1906,14.187072777979,-0.187978981222102,905
314.182284180372,237.346,1122,14.201445540372,-0.202352661679356,906
214.19185401545,553.0185,4123,14.20462825545,-0.205535580054146,906
364.18959749899,514.625,1091,14.21195241899,-0.212860211427085,908
314.199457139671,631.068,753,14.218618499671,-0.219526717905921,909
464.191495582772,202.808,607,14.220237622772,-0.221145944428883,909
314.233522127112,760.931,32385,14.252683487112,-0.25359388125753,911
364.233896063962,837.353,1377,14.256250983962,-0.25716160598239,911
314.24398990376,372.1575,24408,14.26315126376,-0.264062326537669,913
414.240813133177,672.524,20337,14.266361613177,-0.267272881016652,913
364.244416818324,689.458,4996.5,14.266771738324,-0.267683032360537,913
514.241912767027,822.279,890,14.273848367027,-0.274760113085108,916
364.258607973926,397.626,1909.5,14.280962893926,-0.281875094426596,917
414.25786214301,211.816,596,14.28341062301,-0.284322979859894,917
414.260910846927,813.9675,3988,14.286459326927,-0.287371878513738,919
514.259056157449,396.211,948.5,14.290991757449,-0.291904598546012,919
614.269209270786,322.633,1433.5,14.3075319907859,-0.308445888394999,921
514.276715508389,238.85,1946,14.308651108389,-0.309565077481921,921
514.276860086119,300.886,3638,14.308795686119,-0.309709664446927,921
464.296839448136,341.029,1241,14.325581488136,-0.326496538661729,924
314.306555918977,868.181,1102,14.325717278977,-0.32663233817641,924
464.308353646332,853.389,14352,14.337095686332,-0.338011472330379,926
464.310299792627,547.161,1240,14.339041832627,-0.339957742935951,926
364.327000074275,869.4245,25485,14.349354994275,-0.350271563340073,928
514.319462538664,616.7615,1820,14.351398138664,-0.352314838235429,928
614.322293148975,664.713,1588,14.3606158689749,-0.361533157331564,930
564.328687078545,223.828,688.5,14.363816238545,-0.364733731326169,930
414.346213709614,878.052,5215,14.371762189614,-0.372680189944958,932
664.336783940074,643.336,15612,14.378300220074,-0.379218638023531,933
564.347923895862,795.503,1137,14.383053055862,-0.38397177740012,933
664.350135614778,367.913,2695,14.391651894778,-0.392571165569393,935
614.354175960475,845.987,1832,14.392498680475,-0.393418005355102,935
714.374123629174,640.609,624.5,14.418833469174,-0.41975447619609,937
714.382006096187,791.8075,1254,14.426715936187,-0.427637446703898,938
664.406671762668,849.689,2077.5,14.448188042668,-0.449110924721708,939
764.402981015729,844.752,1773,14.450884415729,-0.451807470014273,939
664.412080878097,672.524,2999,14.453597158097,-0.454520385659293,941
764.407597418629,722.021,662,14.455500818629,-0.456424167788327,941
814.405468584667,641.973,745,14.456565544667,-0.457488961835907,941
614.450511769332,613.357,7798,14.488834489332,-0.489759967688883,944
714.44816617982,871.882,1716,14.49287601982,-0.493801756330754,944
664.464875357887,597.008,2366.5,14.506391637887,0.492681762288498,946
514.483093464052,699.88,70674,14.515029064052,0.484043784405344,947
764.472245995545,708.999,1036,14.520149395545,0.47892312584986,948
864.514265435868,868.8225,1665,14.568555955868,0.430513473544124,949
964.51001918087,849.689,815,14.57069682087,0.428372471793864,949
814.520874712957,886.109,4857,14.571971672957,0.427097538275234,949
664.537829488167,783.183,172256.5,14.5793457681669,0.419722972043019,952
764.543189597683,625.617,697.5,14.5910929976829,0.407974992169329,953
814.548613734665,641.2895,5120,14.599710694665,0.399356744729516,954
864.551675849162,896.651,11794,14.605966369162,0.393100670649574,955
864.557598204274,987.927,3379,14.611888724274,0.387177937245497,956
814.563041386873,897.8845,2450.5,14.614138346873,0.384928170951298,956
864.561885141036,681.642,1437.5,14.616175661036,0.382890726654182,956
764.571043927315,786.878,4000,14.618947327315,0.380118883334148,959
964.560298137537,718.116,8668,14.620975777537,0.378090303544354,959
914.576583540279,891.694,7551,14.634067620279,0.364997624557304,961
1014.57755380964,732.438,702,14.64142500964,0.357639765241061,962
764.602642007152,923.4435,6182,14.650545407152,0.348518785160991,963
1064.58594752141,719.417,1212,14.6530122814099,0.346051753330812,963
914.599019775176,677.733,1750.5,14.656503855176,0.342559956539503,965
314.656692230277,625.616,1001.5,14.675853590277,0.323208985468796,966
914.620234443346,795.503,879,14.677718523346,0.321343933276694,966
1014.62107889464,887.965,598,14.68495009464,0.314111900063949,968
1064.63492776877,817.044,802,14.70199252877,0.297068377343749,969
1114.63868336923,679.037,1569,14.70894168923,0.290118773004224,970
1114.69062184697,428.746,3602,14.7608801669701,0.238176977679359,971
1164.70135670178,815.1975,1777,14.77480858178,0.224247673188074,972
1114.71729333441,892.935,500,14.78755165441,0.211503786590583,973
1214.71206560149,775.174,687,14.7887110414899,0.210344325454571,973
414.768769315908,891.694,907.5,14.794317795908,0.204737212903467,975
714.953473934581,769.635,1940,14.998183774581,0.000858212234106759,976
614.959989775976,643.336,839,14.9983124959761,0.000729482616861787,976
664.957186800822,705.09,1100,14.998703080822,0.000338872822226222,976
814.947703361606,818.894,803.5,14.998800321606,0.00024162582678855,976
564.963681056579,624.254,1136,14.998810216579,0.000231730221798898,976
464.971088365342,468.212,548.5,14.999830405342,-0.00078852370597815,976
514.96795792958,576.578,1145,14.99989352958,-0.000851651976063295,976
414.97532793702,342.444,745,15.00087641702,-0.00183460219824383,976
364.979116354258,267.375,1016,15.001471274258,-0.00242949743289955,976
365.026389395259,201.306,813,15.048744315259,-0.0497055580126471,985
165.0782624023,160.833,3860,15.0878430823,-0.0888068224982987,986
215.115448035666,204.311,1339,15.128222275666,-0.129188595096565,987
315.166066644574,783.6685,6430,15.185228004574,-0.186197965261499,988
215.195001313696,553.669,593,15.207775553696,-0.208746954614497,989
415.189083761441,201.3055,830.5,15.214632241441,-0.215604080332355,990
315.211087490874,251.6125,635.5,15.230248850874,-0.231221687280595,991
365.22767986446,635.156,5236,15.25003478446,-0.251008884698706,992
465.231696844574,816.434,2759,15.260438884574,-0.261413649377516,993
365.252647770985,842.286,3203.5,15.275002690985,-0.275978386055669,994
415.256005609737,657.2485,3903.5,15.281554089737,-0.282530203280089,995
415.261718323267,868.223,2677,15.287266803267,-0.288243281711345,996
415.272282348078,784.414,5376,15.297830828078,-0.298807981302332,997
515.271870542278,519.83,1249.5,15.3038061422779,-0.30478367717717,998
615.266886839095,321.218,543,15.305209559095,-0.306187183637917,998
515.290088900921,322.633,489725,15.322024500921,-0.323003199522873,1000
415.304358514587,848.455,295245.5,15.329906994587,-0.330886196685469,1001
565.297042287822,643.922,3267.5,15.332171447822,-0.333150794563039,1001
465.306995065236,316.973,1026,15.335737105236,-0.336716679734366,1003
465.318052926979,865.102,2686,15.346794966979,-0.347775247801394,1004
365.334047546155,880.527,6206,15.356402466155,-0.357383360659071,1005
615.334509111453,768.405,543019.5,15.372831831453,-0.373813775387362,1006
515.349289728379,622.891,749.5,15.3812253283789,-0.382207808450289,1007
665.340681485105,643.336,3736.5,15.382197765105,-0.383180307291013,1007
615.356934482432,839.2095,8792.5,15.395257202432,-0.396240578793254,1009
715.35254239741,624.258,1561,15.39725223741,-0.398235741204644,1009
665.36582270289,780.72,5878,15.40733898289,-0.408323130978374,1011
715.36325557414,707.696,1420.5,15.40796541414,-0.408949602241933,1011
665.368377574255,384.185,668.5,15.409893854255,-0.410878165536474,1011
765.362690554397,641.973,582,15.410593954397,-0.411578310397545,1011
565.386860970786,858.3175,30915,15.421990130786,-0.422975214720509,1015
715.389591607463,793.04,1287,15.434301447463,-0.435287317786219,1016
615.453880534243,595.646,2562,15.492203254243,-0.49319282306044,1017
615.476828302055,807.193,9065,15.515151022055,0.483857943332509,1018
515.486053293233,703.788,7405,15.517988893233,0.481019890884681,1018
765.471113193534,794.273,815,15.519016593534,0.479992124938917,1018
665.478235065965,601.7765,815,15.519751345965,0.479257325575531,1018
565.511222892138,746.0435,365114,15.546352052138,0.452654920274881,1022
765.523726310703,987.927,40276,15.571629710703,0.427375647092504,1023
915.518806248716,641.973,582,15.576290328716,0.42271473138112,1023
815.525668677302,887.965,24574,15.5767656373019,0.422239392434676,1025
665.540952450133,783.183,69008,15.582468730133,0.416535935317029,1026
765.54299956327,703.1365,1394,15.59090296327,0.408101163441074,1027
815.560027315332,920.094,3549,15.611124275332,0.387878559737146,1028
815.561906634847,648.787,35160,15.613003594847,0.385999120180031,1028
965.555275611668,718.116,3942,15.615953251668,0.383049274948803,1028
865.566111128081,905.293,16945.5,15.620401648081,0.37860059439322,1031
765.578894438991,793.652,893,15.626797838991,0.372203994924803,1032
865.577073259559,682.943,3519,15.631363779559,0.367637762706067,1032
765.590928445454,905.293,642,15.638831845454,0.360169219786258,1034
815.596751544464,794.273,3131.5,15.647848504464,0.351151984834587,1035
1115.58959118622,838.585,937.5,15.6598495062201,0.339150216511143,1036
1015.63341226087,888.587,566,15.69728346087,0.301713870756885,1037
1115.64639089427,684.247,1758.5,15.7166492142701,0.282346880364003,1038
1115.66803268101,322.633,1773.5,15.7382910010099,0.26070371124888,1039
965.682897164088,853.389,1157,15.743574804088,0.255419570666618,1040
1115.69026750144,427.332,1902,15.7605258214401,0.238467470563364,1041
1165.69589378473,815.8125,721.5,15.7693456647301,0.229647063903485,1042
415.76738791734,887.351,1055,15.79293639734,0.206054824428861,1043
1015.8086923376,705.09,2582.5,15.8725635375999,0.126422597963142,1044
515.905448463219,547.161,13446,15.937384063219,0.0615979319147755,1045
315.965176014659,231.3385,21948,15.984337374659,0.0146416213189013,1046
615.961881340214,641.973,706,16.0002040602139,-0.00122607772505035,1047
515.970973363978,575.218,1070,16.002908963978,-0.00393115426561508,1047
116.083298931386,133.77,2862,16.089686051386,-0.0907137845842811,1049
466.105564435261,803.836,9680,16.134306475261,-0.135337058601294,1050
266.153331602953,590.197,4154,16.169299402953,-0.170332221476372,1051
216.171385805842,309.3945,1241,16.184160045842,-0.185193813593116,1052
316.198766277275,210.316,854.5,16.217927637275,-0.218963561940484,1053
266.204344711305,618.125,573,16.220312511305,-0.22134858830492,1053
266.204532720301,390.553,1448,16.220500520301,-0.221536609310135,1053
316.202335007963,370.744,1311.5,16.221496367963,-0.222532520582092,1053
366.205130953339,614.718,26434,16.227485873339,-0.228522408539391,1057
466.202479585604,206.561,1322.5,16.231221625604,-0.232258399426712,1057
316.225808930654,647.3075,8316,16.244970290654,-0.246007942676499,1059
416.220358602678,573.447,1748,16.245907082678,-0.246944794538365,1059
366.229839329512,702.485,32868,16.252194249512,-0.253232362966912,1061
366.236459053007,231.2495,5733,16.258813973007,-0.259852509298639,1062
316.248757686664,502.265,1696,16.267919046664,-0.268958164544756,1063
566.24372949482,202.808,1278,16.2788586548199,-0.279898471471142,1064
416.25363821536,719.417,3457,16.27918669536,-0.280226532964946,1064
416.264702100565,852.154,3980,16.290250580565,-0.291291124878683,1066
366.273039168502,882.54,26935,16.295394088502,-0.296434961358727,1067
466.274521317583,540.654,548,16.303263357583,-0.304304733091442,1068
516.272695229585,487.3005,3653,16.304630829585,-0.305672292441159,1068
516.274759494991,390.551,1507,16.306695094991,-0.307736689702665,1068
516.288860685627,304.0525,145631.5,16.320796285627,-0.321838781056158,1071
416.307857843752,641.291,4540,16.333406323752,-0.334449624650858,1072
416.310904354313,849.689,651,16.336452834313,-0.337496329808516,1072
566.301745034056,628.341,1473,16.336874194056,-0.337917716465995,1072
516.308859339921,616.7615,584,16.340794939921,-0.3418387127698,1075
466.313698748935,899.763,174582,16.342440788935,-0.343484666912843,1075
666.307962973853,199.804,1547,16.349479253853,-0.350523581414791,1077
466.326535416682,404.702,870,16.355277456682,-0.356322154605607,1078
616.337381126365,749.806,179491.5,16.375703846365,-0.37674984902992,1079
616.345958196259,590.8795,537,16.3842809162589,-0.385327466786634,1080
516.353598601886,881.766,8956,16.385534201886,-0.386580832467757,1080
566.352741345625,820.745,1779.5,16.387870505625,-0.388917285438652,1080
516.361323404107,789.343,1402.5,16.393259004107,-0.394306128112589,1083
666.353900376315,687.503,6049,16.395416656315,-0.396463918141194,1083
766.355283558388,643.336,645,16.403186958388,-0.404234716544465,1085
616.378322778289,845.3695,992,16.416645498289,-0.417694116113466,1086
566.450613101218,616.081,567,16.485742261218,-0.486795292617444,1087
566.465492993978,827.517,744,16.500622153978,0.498323864165172,1088
616.462792731798,595.646,931,16.501115451798,0.497830534835657,1088
616.465223542377,699.88,2531,16.503546262377,0.495399568987978,1088
516.487834724027,703.788,1018,16.519770324027,0.479174471021452,1091
666.481381294985,598.372,4322,16.522897574985,0.476047020309352,1091
666.482763825596,875.022,673,16.5242801055959,0.474664401388964,1091
916.479911946569,633.793,1534,16.537396026569,0.461547642632809,1094
716.49462762853,877.619,2507,16.53933746853,0.459606076661657,1094
566.514236120032,745.428,73589,16.549365280032,0.449577624630365,1096
616.53783181148,789.343,46287,16.57615453148,0.42278666201139,1097
916.527197896777,879.287,5635,16.584681976777,0.414258672021447,1098
666.543928415538,783.183,17785,16.5854446955379,0.413495904541719,1098
966.525980209666,847.22,1481,16.586657849666,0.412282672923084,1098
966.553454417299,717.4645,2271,16.614132057299,0.384806710367343,1101
816.563805966387,650.149,17966,16.614902926387,0.384035792039867,1101
966.564020753089,631.068,989,16.624698393089,0.374239699649706,1103
766.581581620874,892.935,7570,16.629485020874,0.369452766117661,1103
866.57581550519,682.943,1751,16.63010602519,0.368831722134701,1105
816.579126534594,910.228,947,16.630223494594,0.368714245227352,1105
766.584266107921,800.426,2539.5,16.632169507921,0.366768107598205,1105
866.579064582673,905.293,8424.5,16.633355102673,0.365582437115904,1105
916.586894699702,870.0605,647.5,16.644378779702,0.354558055946427,1109
1016.58471014476,719.417,657.5,16.64858134476,0.350355222448457,1109
916.591466035279,957.9305,13119,16.648950115279,0.349986428374109,1109
816.599484836472,795.503,1179,16.650581796472,0.348354642957133,1112
1116.59167446343,838.585,1303,16.6619327834301,0.337002930951485,1113
1066.59916626317,769.635,1028,16.66623102317,0.332704416660363,1113
1066.60563248281,326.877,620.5,16.67269724281,0.326237783988745,1115
1116.6165790032,769.635,625,16.6868373232001,0.312096800397057,1116
566.663989197455,805.351,503,16.6991183574549,0.299814981687746,1117
1016.64937611055,629.705,1252,16.7132473105499,0.285685126101953,1118
1216.64796327572,688.154,2215.5,16.72460871572,0.274322995218881,1119
1016.67721112486,886.723,520,16.74108232486,0.257848333822494,1120
1116.67173393233,321.218,1388.5,16.74199225233,0.256938348230733,1120
966.691829046364,885.481,630.5,16.752506686364,0.246423242584228,1122
1116.68746998416,788.111,2929.5,16.7577283041601,0.24120129125572,1123
1166.69034732292,796.7335,687,16.7637992029199,0.235130004715529,1124
1016.8149600877,702.485,1795,16.8788312877,0.120090572228946,1125
516.908338454936,547.161,1184,16.940274054936,0.0586438803189822,1126
316.967761924003,247.7475,1156,16.986923284003,0.0119916715194108,1127
417.026805185082,447.13,989.5,17.052353665082,-0.0534428889434935,1128
267.156289051991,590.197,603.5,17.172256851991,-0.173353734702062,1129
217.174188258712,325.462,709.5,17.186962498712,-0.188060320750367,1130
317.205287795146,383.476,1032,17.224449155146,-0.225549371655006,1131
267.225653532608,629.705,2134,17.241621332608,-0.242722645994661,1132
317.226326058183,673.031,1426,17.245487418183,-0.246588978516968,1132
417.222996016166,573.447,648,17.248544496166,-0.249646251771651,1134
417.244857840125,717.4635,994.5,17.270406320125,-0.271509472160858,1135
767.230832127354,326.877,576,17.278735527354,-0.279839211420153,1136
467.261301568538,701.181,5265,17.290043608538,-0.291148014911073,1137
467.272670163004,781.9505,2796,17.301412203004,-0.302517335549226,1138
517.27599229263,487.3005,1316.5,17.30792789263,-0.309033441366751,1139
417.284530794656,705.09,4369,17.310079274656,-0.311184960812909,1139
517.278969190917,387.72,581,17.310904790917,-0.312010529803956,1139
567.278112080349,618.805,562,17.313241240349,-0.31434712847738,1142
417.290094426661,639.245,2122.5,17.315642906661,-0.316748948196448,1142
567.281421481538,294.84,500.5,17.316550641538,-0.317656741055202,1142
517.291492555503,322.633,42790,17.3234281555031,-0.324534694323461,1145
367.305781679314,720.719,4314,17.328136599314,-0.329243438887545,1145
617.294919843963,399.043,511,17.333242563963,-0.334349729681549,1147
417.313963074479,849.689,586,17.339511554479,-0.340619120630947,1148
517.311774622589,632.43,21433,17.343710222589,-0.344818056932127,1148
467.315830329764,877.2405,47288,17.344572369764,-0.345680259176959,1150
367.349561308249,890.452,7443,17.371916228249,-0.373025864258636,1151
617.336733955117,779.489,1210,17.375056675117,-0.376166511723568,1151
617.339811507997,689.458,10150,17.378134227997,-0.379244261182976,1153
817.330903185349,432.2805,1495,17.382000145349,-0.383110425471614,1153
667.344036016517,641.973,1843,17.3855522965169,-0.386662803534136,1155
517.357249218056,847.22,601.5,17.389184818056,-0.390295557101581,1155
717.356818079903,643.336,1065,17.4015279199029,-0.402639447367733,1157
567.36706444352,842.286,1800,17.40219360352,-0.403305173505373,1157
617.380787576135,860.785,2972,17.419110296135,-0.420222946678905,1159
667.382331775312,783.1825,3422,17.423848055312,-0.424961008481432,1159
667.401472663874,519.83,1917,17.442988943874,-0.444103119673173,1161
667.450837869387,869.435,618,17.492354149387,-0.493471478402512,1162
717.473587828054,873.733,1104,17.5182976680539,0.480583345781042,1163
667.484042384852,599.733,1762,17.525558664852,0.47332188518476,1164
817.484307533488,854.6225,2292,17.535404493488,0.463475427643743,1165
917.484025212392,632.43,892.5,17.541509292392,0.457370238793942,1166
867.491700800403,844.752,945,17.545991320403,0.452887924492188,1166
567.516969787732,747.8885,5471.5,17.552098947732,0.446779907036785,1168
967.520796750111,845.987,896,17.581474390111,0.417402588293157,1169
767.538324753012,855.855,19409,17.586228153012,0.412648521744245,1169
917.529209358497,876.818,2998,17.586693438497,0.412183206538998,1171
667.547846809494,783.183,3285,17.589363089494,0.409513385017362,1171
967.54505510232,631.068,645,17.60573274232,0.393142686575175,1173
767.558769382682,690.761,2311.5,17.606672782682,0.392202586167741,1173
817.572590427318,654.235,6599,17.623687387318,0.37518689471915,1175
967.564689599501,725.277,1851,17.625367239501,0.373506935235127,1175
817.575857785712,891.694,23529,17.6269547457119,0.371919327621754,1175
917.57204101716,889.209,6303,17.62952509716,0.369348811991813,1178
867.576717270439,891.694,25193,17.631007790439,0.36786602400548,1178
867.591161495815,719.958,4821,17.645452015815,0.353420876000428,1180
1117.59682458144,575.218,1340.5,17.6670829014399,0.331788608696797,1181
1017.65301834644,629.705,705.5,17.71688954644,0.28197878228309,1182
1217.6539200193,689.458,1857,17.7305654592999,0.268301995870615,1183
967.679979923397,891.694,779,17.740657563397,0.258209247137415,1184
1117.6717656458,321.9255,571,17.7420239657999,0.256842757455161,1184
1067.68512619773,860.206,602,17.7521909577299,0.246675116105735,1186
1117.69163160691,788.111,1564,17.76188992691,0.236975527401228,1187
417.746515181524,890.452,1281,17.772063661524,0.226801142937177,1188
517.902187340964,547.161,4869,17.934122940964,0.0647315119152836,1189
417.985202219522,342.444,1830,18.010750699522,-0.0119011412622285,1190
367.988738348349,267.375,2239.5,18.011093268349,-0.0122437319708411,1190
318.042179075757,400.455,7369,18.061340435757,-0.062494108930764,1192
168.077376252302,229.837,3161,18.086956932302,-0.0881122417366385,1193
218.084741524063,198.302,708,18.097515764063,-0.0986717479459287,1194
318.114986852628,223.831,865,18.134148212628,-0.135306536418852,1195
1118.09868635331,575.218,1707,18.1689446733101,-0.170105219734523,1196
318.153849166805,130.874,663.5,18.173010526805,-0.174171332937078,1196
368.158454243626,625.616,1954,18.180809163626,-0.181970467898168,1198
418.161074871667,329.708,1185,18.186623351667,-0.187785027322036,1199
318.177105102896,204.242,1002,18.196266462896,-0.197428754507484,1200
368.178898172314,207.272,1377,18.201253092314,-0.202415702447809,1200
268.201558594944,515.926,4427,18.217526394944,-0.218690044539585,1202
268.201925005971,400.459,673,18.217892805971,-0.219056478971197,1202
418.193990298485,208.815,685,18.219538778485,-0.220702556622143,1202
318.214233726652,639.9255,3896,18.233395086652,-0.234559749864729,1205
368.217855315421,345.273,2078,18.240210235421,-0.241375333953215,1206
368.22056473968,633.793,4578,18.24291965968,-0.244084931277484,1206
518.220171984935,223.828,618.5,18.2521075849349,-0.253273443413718,1208
418.228051917464,611.3125,3386.5,18.253600397464,-0.254766351296553,1208
268.238330145999,685.55,36496.5,18.254297945999,-0.255463944387657,1208
318.237628064968,754.873,7843,18.256789424968,-0.257955582500585,1208
468.231052305789,623.573,837,18.259794345789,-0.260960695261758,1212
518.237752072877,510.722,677,18.269687672877,-0.270854654288883,1213
418.245481795873,754.873,1551,18.271030275873,-0.272197343043899,1213
468.260071097298,779.253,2146.5,18.288813137298,-0.289981340354188,1215
368.289229324759,790.575,1541.5,18.311584244759,-0.312753902326051,1216
418.288809073344,639.245,633,18.314357553344,-0.315527388056921,1216
618.277161444234,631.068,767,18.315484164234,-0.316654070909522,1216
468.28990709226,540.654,867,18.31864913226,-0.319819241098742,1219
518.288150992758,428.0945,3986,18.320086592758,-0.321256793414932,1219
518.291250818978,321.218,9471,18.323186418978,-0.324356817637181,1219
418.304417238399,749.951,1910,18.329965718399,-0.331136550087876,1222
368.307840449075,720.719,1219.5,18.330195369075,-0.331366215432809,1222
518.310544550053,610.632,3582.5,18.342480150053,-0.343651781104654,1224
468.313972341031,883.004,15720,18.342714381031,-0.343886027044164,1224
418.328816353603,874.9705,46802,18.354364833603,-0.355537223792112,1226
618.342011391558,770.865,6634,18.380334111558,-0.381508160542012,1227
568.353179315433,793.04,572,18.388308475433,-0.38948303378163,1228
718.361810628712,640.609,533,18.406520468712,-0.407696190356887,1229
668.401165250764,786.878,1934,18.442681530764,-0.443859562206853,1230
668.40490483555,517.227,727,18.44642111555,-0.44759938586003,1230
768.405705876995,637.883,1490,18.4536092769949,-0.454788006450599,1232
668.442621778549,718.116,2305,18.484138058549,-0.485318738039155,1233
768.448189135129,689.458,924,18.496092535129,-0.497273978214821,1234
568.466189648493,610.632,3388,18.501318808493,0.49749941459163,1235
768.469049300602,856.707,2772,18.516952700602,0.481864523863351,1236
618.481206209204,605.183,1787,18.5195289292039,0.479288130704049,1236
618.481780609354,705.09,1616,18.520103329354,0.478713693864051,1236
868.47974111756,632.43,1313,18.53403163756,0.464784495983508,1239
668.497962219891,879.3405,5175,18.5394784998909,0.459337285732772,1240
568.518904737861,729.833,1548,18.554033897861,0.444780958032538,1241
568.538621270125,805.351,591403,18.573750430125,0.425063166369569,1242
868.523932012501,865.1105,1539.5,18.5782225325009,0.420590778336873,1242
618.548809956584,797.9625,3824,18.587132676584,0.411680065115775,1244
918.532472294447,718.116,1589,18.589956374447,0.408856186888329,1244
718.559565738308,891.6885,3565,18.604275578308,0.394536068384127,1246
818.579284896737,651.511,3040.5,18.630381856737,0.368428122409227,1247
968.576326495578,848.455,1485,18.637004135578,0.36180542056843,1248
918.583876061355,884.868,9207,18.641360141355,0.357449136550372,1248
1068.57682871808,327.5845,6854.5,18.6438934780799,0.354915638007697,1250
868.592851841256,892.935,16246,18.647142361256,0.351666547308355,1250
868.600641618516,743.799,2142,18.654932138516,0.343876272474176,1252
768.617813434086,781.95,878,18.665716834086,0.333090888028778,1253
1118.59908784167,575.218,1117,18.6693461616701,0.329461328620255,1253
1018.61590896475,796.733,139611,18.67978016475,0.319026659065571,1255
1068.61574446153,769.635,1035,18.6828092215301,0.315997408803469,1255
368.660815847228,626.979,622.5,18.683170767228,0.315635840011851,1255
1168.6098869615,716.813,2802,18.6833388415,0.315467755003965,1255
668.647891046769,904.684,43743,18.689407326769,0.309398882108781,1259
918.66202766751,799.194,4403,18.71951174751,0.279292538439563,1260
1168.67859396116,797.964,719,18.75204584116,0.246756366665295,1261
1118.69358270545,787.4955,798,18.7638410254499,0.234960428954537,1262
418.754401324105,891.694,1958,18.779949804105,0.218850621346803,1263
1218.71374982776,680.339,2357.5,18.79039526776,0.208404490484781,1264
1068.8329262653,757.333,590,18.8999910253001,0.0988017324850716,1265
468.985269386852,468.212,727,19.014011426852,-0.0152259521518658,1266
319.042875870521,382.063,1921,19.062037230521,-0.0632548234825094,1267
